"datum","zaehlstelle","uhrzeit_start","uhrzeit_ende","richtung_1","richtung_2","gesamt","min.temp","max.temp","niederschlag","bewoelkung","sonnenstunden","kommentar"
2022-12-09,"Hirsch","00:00","23:59",504,507,1011,-2.6,0.5,1.7,95,0,NA
2022-12-10,"Hirsch","00:00","23:59",154,149,303,-1.9,0.4,3.1,94,0,NA
2022-12-11,"Hirsch","00:00","23:59",72,61,133,-3.6,-1.3,0,94,1.2,NA
2022-12-12,"Hirsch","00:00","23:59",362,408,770,-6.7,-0.8,0,46,6.9,NA
2022-12-13,"Hirsch","00:00","23:59",333,389,722,-10.2,-5.6,0,61,7.2,NA
2022-12-14,"Hirsch","00:00","23:59",201,226,427,-5.9,0.8,11.8,98,0,NA
2022-12-15,"Hirsch","00:00","23:59",163,181,344,-2.3,0.1,4.8,98,0,NA
2022-12-16,"Hirsch","00:00","23:59",31,25,56,-3.4,0,4.1,94,0,NA
2022-12-17,"Hirsch","00:00","23:59",6,3,9,-6.4,-2,0,60,7.1,NA
2022-12-18,"Hirsch","00:00","23:59",9,5,14,-6.1,-4.6,0,100,0,NA
2022-12-19,"Hirsch","00:00","23:59",118,64,182,-6,2.8,0,95,0.7,NA
2022-12-20,"Hirsch","00:00","23:59",198,156,354,-0.2,7.6,0,100,0.4,NA
2022-12-21,"Hirsch","00:00","23:59",275,278,553,2.6,9.3,1.5,91,0,NA
2022-12-22,"Hirsch","00:00","23:59",371,374,745,5.6,11.7,4.1,94,1.2,NA
2022-12-23,"Hirsch","00:00","23:59",212,228,440,7.5,12.4,18.4,96,0,NA
2022-12-24,"Hirsch","00:00","23:59",112,92,204,7,11.1,0,95,1.9,NA
2022-12-25,"Hirsch","00:00","23:59",171,194,365,7,14.4,0,75,7.4,NA
2022-12-26,"Hirsch","00:00","23:59",101,90,191,5.8,14.5,10.9,84,3.3,NA
2022-12-27,"Hirsch","00:00","23:59",294,306,600,1.2,7,0,64,5.6,NA
2022-12-28,"Hirsch","00:00","23:59",314,364,678,0.6,9.5,0,93,3.6,NA
2022-12-29,"Hirsch","00:00","23:59",352,344,696,5.1,13.5,1.2,98,3.4,NA
2022-12-30,"Hirsch","00:00","23:59",322,301,623,4.3,12.7,1.5,76,6.1,NA
2022-12-31,"Hirsch","00:00","23:59",240,285,525,10.5,20,0,96,2.9,NA
2022-01-01,"Kreuther","00:00","23:59",114,112,226,3.2,13.4,0,68,7.6,NA
2022-01-02,"Kreuther","00:00","23:59",173,145,318,1.9,15.8,0,80,4.7,NA
2022-01-03,"Kreuther","00:00","23:59",221,186,407,8.7,11.5,0.7,99,0,NA
2022-01-04,"Kreuther","00:00","23:59",162,137,299,3.7,16.5,10.3,98,1,NA
2022-01-05,"Kreuther","00:00","23:59",164,94,258,0.3,3.9,1.2,95,0.4,NA
2022-01-06,"Kreuther","00:00","23:59",73,67,140,-1.8,2.7,0.4,81,3.3,NA
2022-01-07,"Kreuther","00:00","23:59",145,122,267,-4,1.4,2.2,68,3.6,NA
2022-01-08,"Kreuther","00:00","23:59",75,69,144,-1.4,2.4,2.9,73,1.8,NA
2022-01-09,"Kreuther","00:00","23:59",57,65,122,0.7,4.3,0.7,94,0.8,NA
2022-01-10,"Kreuther","00:00","23:59",302,241,543,0.8,2.3,0,98,0,NA
2022-01-11,"Kreuther","00:00","23:59",335,288,623,-1.6,2.6,0,79,0.1,NA
2022-01-12,"Kreuther","00:00","23:59",333,288,621,-3.5,-1.1,0,94,0.1,NA
2022-01-13,"Kreuther","00:00","23:59",332,274,606,-4,1.3,0,84,6.9,NA
2022-01-14,"Kreuther","00:00","23:59",360,228,588,-4.5,8.6,0,13,8.5,NA
2022-01-15,"Kreuther","00:00","23:59",130,105,235,-3.5,-0.1,0,69,0.2,NA
2022-01-16,"Kreuther","00:00","23:59",135,103,238,-1.8,5.1,0.1,69,7.1,NA
2022-01-17,"Kreuther","00:00","23:59",318,263,581,1.4,5.6,0.2,98,0.9,NA
2022-01-18,"Kreuther","00:00","23:59",344,268,612,-0.5,4.2,0,79,0.2,NA
2022-01-19,"Kreuther","00:00","23:59",351,278,629,-2.5,7.1,0.9,44,6.4,NA
2022-01-20,"Kreuther","00:00","23:59",253,196,449,-1.5,3.2,3,88,0.4,NA
2022-01-21,"Kreuther","00:00","23:59",155,108,263,-2.2,1.1,0.8,85,3.3,NA
2022-01-22,"Kreuther","00:00","23:59",80,52,132,-0.8,1.3,2.6,98,0,NA
2022-01-23,"Kreuther","00:00","23:59",48,55,103,-1.4,4,0,79,0.6,NA
2022-01-24,"Kreuther","00:00","23:59",273,207,480,-2.3,3.1,0,56,3.3,NA
2022-01-25,"Kreuther","00:00","23:59",275,239,514,-2,4.3,0,76,5.5,NA
2022-01-26,"Kreuther","00:00","23:59",320,271,591,-2.6,4.3,0,63,8.5,NA
2022-01-27,"Kreuther","00:00","23:59",322,252,574,-2.1,7.6,1.4,90,8.6,NA
2022-01-28,"Kreuther","00:00","23:59",231,181,412,0.7,3.5,1.9,95,0,NA
2022-01-29,"Kreuther","00:00","23:59",128,128,256,0.7,7.2,0,95,1.4,NA
2022-01-30,"Kreuther","00:00","23:59",110,98,208,1.9,7.7,0.3,73,5.5,NA
2022-01-31,"Kreuther","00:00","23:59",246,206,452,1,4.2,4.1,96,0.3,NA
2022-02-01,"Kreuther","00:00","23:59",226,191,417,0.1,3.3,3,98,0,NA
2022-02-02,"Kreuther","00:00","23:59",246,225,471,2.9,6.4,3.6,91,0.8,NA
2022-02-03,"Kreuther","00:00","23:59",299,257,556,2.6,9.7,0,98,2.6,NA
2022-02-04,"Kreuther","00:00","23:59",299,264,563,1.8,7.7,0.8,74,3,NA
2022-02-05,"Kreuther","00:00","23:59",182,151,333,0.7,6.9,0,41,7.9,NA
2022-02-06,"Kreuther","00:00","23:59",110,89,199,1.4,7.4,6.7,96,2.8,NA
2022-02-07,"Kreuther","00:00","23:59",244,217,461,0.5,6,0,85,0.3,NA
2022-02-08,"Kreuther","00:00","23:59",342,306,648,-0.3,9.2,0,61,3.3,NA
2022-02-09,"Kreuther","00:00","23:59",427,338,765,0.8,11.8,0,23,9.7,NA
2022-02-10,"Kreuther","00:00","23:59",424,290,714,1.2,13.3,3.1,48,7.7,NA
2022-02-11,"Kreuther","00:00","23:59",241,191,432,-0.1,6.4,1.8,75,2.2,NA
2022-02-12,"Kreuther","00:00","23:59",189,177,366,-3,6.3,0,26,9.6,NA
2022-02-13,"Kreuther","00:00","23:59",219,184,403,-1.7,11.7,0,29,9.9,NA
2022-02-14,"Kreuther","00:00","23:59",373,302,675,1.4,14.7,0.4,63,4.9,NA
2022-02-15,"Kreuther","00:00","23:59",284,245,529,2.5,6.5,0.8,88,0,NA
2022-02-16,"Kreuther","00:00","23:59",313,257,570,1.8,11.4,0.8,98,0.7,NA
2022-02-17,"Kreuther","00:00","23:59",227,188,415,7.2,12.6,5.6,81,1.8,NA
2022-02-18,"Kreuther","00:00","23:59",301,243,544,6.4,15.5,0.2,98,0,NA
2022-02-19,"Kreuther","00:00","23:59",193,164,357,3.3,8.2,0,68,5.4,NA
2022-02-20,"Kreuther","00:00","23:59",135,115,250,2.5,10.4,0,91,3.5,NA
2022-02-21,"Kreuther","00:00","23:59",243,220,463,1,10.4,1.7,91,2.8,NA
2022-02-22,"Kreuther","00:00","23:59",338,277,615,1.8,7.7,1.4,88,4.5,NA
2022-02-23,"Kreuther","00:00","23:59",410,341,751,1.6,10.9,0,54,8.7,NA
2022-02-24,"Kreuther","00:00","23:59",414,352,766,-0.1,14.3,1.2,85,8.1,NA
2022-02-25,"Kreuther","00:00","23:59",298,267,565,0.9,5.5,0.2,75,4.1,NA
2022-02-26,"Kreuther","00:00","23:59",133,123,256,-1.1,4.4,0,80,4.2,NA
2022-02-27,"Kreuther","00:00","23:59",174,136,310,-2.1,6.1,0,14,9.5,NA
2022-02-28,"Kreuther","00:00","23:59",297,240,537,-3.3,6.3,0,0,10.6,NA
2022-03-01,"Kreuther","00:00","23:59",306,265,571,-4,7.4,0,16,10.7,NA
2022-03-02,"Kreuther","00:00","23:59",272,227,499,-3.8,5.8,0,71,4.1,NA
2022-03-03,"Kreuther","00:00","23:59",335,250,585,-3.8,9.2,0,14,10.1,NA
2022-03-04,"Kreuther","00:00","23:59",294,218,512,-3.7,6.3,0,8,10.8,NA
2022-03-05,"Kreuther","00:00","23:59",163,172,335,-4.5,5,0,36,7,NA
2022-03-06,"Kreuther","00:00","23:59",161,150,311,-3.5,4.8,0,65,8.2,NA
2022-03-07,"Kreuther","00:00","23:59",354,297,651,-3.1,1.6,0,64,3.2,NA
2022-03-08,"Kreuther","00:00","23:59",444,326,770,-4.3,7.4,0,25,10.3,NA
2022-03-09,"Kreuther","00:00","23:59",450,340,790,-3.9,11.9,0,15,11.3,NA
2022-03-10,"Kreuther","00:00","23:59",514,407,921,-2.6,12.3,0,0,11.3,NA
2022-03-11,"Kreuther","00:00","23:59",439,344,783,-2.4,10.1,0,13,11,NA
2022-03-12,"Kreuther","00:00","23:59",287,249,536,-2.2,12.9,0,66,10.5,NA
2022-03-13,"Kreuther","00:00","23:59",292,275,567,-2,15.3,0,0,11.4,NA
2022-03-14,"Kreuther","00:00","23:59",552,417,969,1.6,15.1,0,73,10,NA
2022-03-15,"Kreuther","00:00","23:59",462,362,824,3.9,11.9,3.3,96,0.2,NA
2022-03-16,"Kreuther","00:00","23:59",416,333,749,4.6,10.3,0,81,1.6,NA
2022-03-17,"Kreuther","00:00","23:59",480,361,841,3.3,9.2,0,79,0,NA
2022-03-18,"Kreuther","00:00","23:59",505,374,879,4.2,11.8,0,100,7.9,NA
2022-03-19,"Kreuther","00:00","23:59",315,284,599,1,10.3,0,29,9.9,NA
2022-03-20,"Kreuther","00:00","23:59",303,250,553,0.3,14.5,0,31,11.5,NA
2022-03-21,"Kreuther","00:00","23:59",531,409,940,-1,14.4,0,33,11,NA
2022-03-22,"Kreuther","00:00","23:59",584,451,1035,-0.6,16.3,0,0,12,NA
2022-03-23,"Kreuther","00:00","23:59",649,476,1125,0.8,18.6,0,0,12,NA
2022-03-24,"Kreuther","00:00","23:59",593,487,1080,2.3,19.4,0,0,12,NA
2022-03-25,"Kreuther","00:00","23:59",542,419,961,2.8,18.5,0,0,11.8,NA
2022-03-26,"Kreuther","00:00","23:59",419,340,759,3,18.2,0,0,11.7,NA
2022-03-27,"Kreuther","00:00","23:59",441,337,778,1.8,19.2,0,0,11.9,NA
2022-03-28,"Kreuther","00:00","23:59",608,473,1081,3.8,20.4,0,13,11.8,NA
2022-03-29,"Kreuther","00:00","23:59",607,493,1100,8.5,17.4,0,96,3.7,NA
2022-03-30,"Kreuther","00:00","23:59",402,331,733,7.5,11.9,0.7,96,0,NA
2022-03-31,"Kreuther","00:00","23:59",422,327,749,6,10.4,12,98,0.1,NA
2022-04-01,"Kreuther","00:00","23:59",225,181,406,0.2,6.3,10,94,0,NA
2022-04-02,"Kreuther","00:00","23:59",71,59,130,-1.5,0.3,7.4,94,0,NA
2022-04-03,"Kreuther","00:00","23:59",73,54,127,-1.7,2.3,0.1,89,2.7,NA
2022-04-04,"Kreuther","00:00","23:59",380,312,692,-3.1,7.4,0.9,40,11.2,NA
2022-04-05,"Kreuther","00:00","23:59",309,218,527,2.9,9.6,2.6,96,0,NA
2022-04-06,"Kreuther","00:00","23:59",543,444,987,7.5,17.1,0,81,7.4,NA
2022-04-07,"Kreuther","00:00","23:59",419,336,755,8.5,15.6,6.7,88,5.6,NA
2022-04-08,"Kreuther","00:00","23:59",279,217,496,6.1,15,6.4,91,0.6,NA
2022-04-09,"Kreuther","00:00","23:59",187,161,348,1.2,13.2,0,83,6.2,NA
2022-04-10,"Kreuther","00:00","23:59",118,105,223,1.7,8.3,0.1,85,5.3,NA
2022-04-11,"Kreuther","00:00","23:59",417,319,736,0.2,14.7,0,80,12,NA
2022-04-12,"Kreuther","00:00","23:59",515,422,937,2.9,19.7,0,96,11.6,NA
2022-04-13,"Kreuther","00:00","23:59",545,436,981,5.1,21.3,0,90,11.6,NA
2022-04-14,"Kreuther","00:00","23:59",528,440,968,8.5,22.7,3.9,75,12.6,NA
2022-04-15,"Kreuther","00:00","23:59",201,212,413,8.1,19.2,0,76,6.4,NA
2022-04-16,"Kreuther","00:00","23:59",169,164,333,3.1,11.2,0,50,4.1,NA
2022-04-17,"Kreuther","00:00","23:59",209,192,401,0.4,11.8,0,35,13.4,NA
2022-04-18,"Kreuther","00:00","23:59",196,263,459,0.7,14.2,0,63,13.5,NA
2022-04-19,"Kreuther","00:00","23:59",397,304,701,3.7,15.3,0,78,6,NA
2022-04-20,"Kreuther","00:00","23:59",435,371,806,1.3,13.6,0,6,13.5,NA
2022-04-21,"Kreuther","00:00","23:59",477,391,868,3.2,16,0,23,11.1,NA
2022-04-22,"Kreuther","00:00","23:59",410,341,751,4.6,16.1,0,83,9.4,NA
2022-04-23,"Kreuther","00:00","23:59",316,232,548,6.6,14.4,0.1,94,1.5,NA
2022-04-24,"Kreuther","00:00","23:59",155,133,288,7.7,13,3.9,99,1.1,NA
2022-04-25,"Kreuther","00:00","23:59",451,365,816,7.8,16.1,2.4,83,3.8,NA
2022-04-26,"Kreuther","00:00","23:59",384,296,680,5.6,11.6,9.3,90,1.4,NA
2022-04-27,"Kreuther","00:00","23:59",491,405,896,5,14.1,0,60,6.1,NA
2022-04-28,"Kreuther","00:00","23:59",664,499,1163,3.5,17.1,0,5,12.9,NA
2022-04-29,"Kreuther","00:00","23:59",664,517,1181,3.4,18.8,0,64,11.1,NA
2022-04-30,"Kreuther","00:00","23:59",215,196,411,6.8,13.2,0.3,99,1.3,NA
2022-05-01,"Kreuther","00:00","23:59",139,142,281,5.6,12.7,0.7,83,0.8,NA
2022-05-02,"Kreuther","00:00","23:59",612,491,1103,4.3,17.8,0,85,8,NA
2022-05-03,"Kreuther","00:00","23:59",679,490,1169,7.8,20.1,4.1,75,7.1,NA
2022-05-04,"Kreuther","00:00","23:59",553,423,976,9.8,19.6,6.6,99,5.1,NA
2022-05-05,"Kreuther","00:00","23:59",599,426,1025,8.3,19.4,7.2,88,7.5,NA
2022-05-06,"Kreuther","00:00","23:59",318,276,594,10.3,13.2,1.9,96,0,NA
2022-05-07,"Kreuther","00:00","23:59",175,148,323,11.2,15.9,3.7,99,0.5,NA
2022-05-08,"Kreuther","00:00","23:59",283,248,531,10.3,17.4,0,99,0.4,NA
2022-05-09,"Kreuther","00:00","23:59",675,537,1212,8.6,21.8,0,30,12.1,NA
2022-05-10,"Kreuther","00:00","23:59",849,673,1522,9.3,24.4,0,48,12,NA
2022-05-11,"Kreuther","00:00","23:59",885,737,1622,14.6,27.4,0,59,14.1,NA
2022-05-12,"Kreuther","00:00","23:59",830,615,1445,15.6,26.9,2.3,65,10.6,NA
2022-05-13,"Kreuther","00:00","23:59",436,353,789,12.4,19.7,43.1,73,4.7,NA
2022-05-14,"Kreuther","00:00","23:59",484,401,885,11.2,23.1,0,53,12.1,NA
2022-05-15,"Kreuther","00:00","23:59",455,454,909,9.3,24.9,0,44,14.4,NA
2022-05-16,"Kreuther","00:00","23:59",524,409,933,12.6,24,10.4,96,6.1,NA
2022-05-17,"Kreuther","00:00","23:59",787,575,1362,13.1,23.1,0,75,10.4,NA
2022-05-18,"Kreuther","00:00","23:59",833,661,1494,11.3,24.9,0,31,14.8,NA
2022-05-19,"Kreuther","00:00","23:59",838,639,1477,10.5,29.5,0.1,68,12.4,NA
2022-05-20,"Kreuther","00:00","23:59",692,505,1197,17.2,31.9,0.6,75,13.1,NA
2022-05-21,"Kreuther","00:00","23:59",432,344,776,13.6,23.4,0,61,14.1,NA
2022-05-22,"Kreuther","00:00","23:59",434,416,850,11.6,24.4,0,68,12.3,NA
2022-05-23,"Kreuther","00:00","23:59",596,433,1029,13.2,26.6,25.1,84,5.5,NA
2022-05-24,"Kreuther","00:00","23:59",325,233,558,12.6,15.4,10.5,98,0,NA
2022-05-25,"Kreuther","00:00","23:59",397,290,687,12.3,18.6,3.6,80,4.9,NA
2022-05-26,"Kreuther","00:00","23:59",386,331,717,10.9,21.3,0,41,11.1,NA
2022-05-27,"Kreuther","00:00","23:59",556,438,994,12.1,22.6,0.4,69,8.5,NA
2022-05-28,"Kreuther","00:00","23:59",365,312,677,7.6,16.5,0,60,10.7,NA
2022-05-29,"Kreuther","00:00","23:59",162,127,289,5.7,14.8,1.2,73,4.2,NA
2022-05-30,"Kreuther","00:00","23:59",619,468,1087,4.4,17.6,0,55,10.3,NA
2022-05-31,"Kreuther","00:00","23:59",633,484,1117,8.2,22.8,0.3,66,7.9,NA
2022-06-01,"Kreuther","00:00","23:59",657,477,1134,11.9,23.2,0.9,69,7.4,NA
2022-06-02,"Kreuther","00:00","23:59",695,517,1212,12,22.6,0.3,73,6.9,NA
2022-06-03,"Kreuther","00:00","23:59",532,379,911,12.5,27.4,14.1,68,8.1,NA
2022-06-04,"Kreuther","00:00","23:59",318,275,593,13.2,26.2,0,53,11.6,NA
2022-06-05,"Kreuther","00:00","23:59",179,189,368,14.5,22.7,11.3,99,3.2,NA
2022-06-06,"Kreuther","00:00","23:59",324,320,644,12.5,25,5.3,68,9.5,NA
2022-06-07,"Kreuther","00:00","23:59",216,196,412,13.5,18.3,7.2,94,1.5,NA
2022-06-08,"Kreuther","00:00","23:59",570,447,1017,12.8,23.7,7.2,79,9.3,NA
2022-06-09,"Kreuther","00:00","23:59",291,239,530,12,17.3,9.4,99,1.8,NA
2022-06-10,"Kreuther","00:00","23:59",446,338,784,11.2,21.4,0,54,10.6,NA
2022-06-11,"Kreuther","00:00","23:59",358,330,688,11.2,25,0,6,14.4,NA
2022-06-12,"Kreuther","00:00","23:59",364,343,707,14.8,28.5,10.1,3,15.4,NA
2022-06-13,"Kreuther","00:00","23:59",391,306,697,13.4,22.9,0,73,9.4,NA
2022-06-14,"Kreuther","00:00","23:59",627,455,1082,11,23.9,0,31,15,NA
2022-06-15,"Kreuther","00:00","23:59",557,420,977,13.4,28.8,0,31,14.3,NA
2022-06-16,"Kreuther","00:00","23:59",320,238,558,17.2,28.7,0.1,44,11.8,NA
2022-06-17,"Kreuther","00:00","23:59",482,380,862,13.8,26.3,0,70,14.9,NA
2022-06-18,"Kreuther","00:00","23:59",361,301,662,14.5,31.9,0,21,14.5,NA
2022-06-19,"Kreuther","00:00","23:59",332,271,603,19.4,35.1,0.2,31,14.8,NA
2022-06-20,"Kreuther","00:00","23:59",667,509,1176,17.3,30.7,0,58,10.7,NA
2022-06-21,"Kreuther","00:00","23:59",745,561,1306,14.2,25.9,1.7,81,7.7,NA
2022-06-22,"Kreuther","00:00","23:59",559,414,973,16.6,23.1,0,98,0.9,NA
2022-06-23,"Kreuther","00:00","23:59",766,556,1322,18,28.9,1.9,54,13.3,NA
2022-06-24,"Kreuther","00:00","23:59",470,367,837,14.4,25.5,17.6,96,3,NA
2022-06-25,"Kreuther","00:00","23:59",397,363,760,14.4,25.4,0,53,10.2,NA
2022-06-26,"Kreuther","00:00","23:59",398,344,742,17.4,29.1,0,28,13.7,NA
2022-06-27,"Kreuther","00:00","23:59",664,469,1133,16.6,30.1,16.9,53,11.6,NA
2022-06-28,"Kreuther","00:00","23:59",625,434,1059,16.2,21.8,1.7,93,2.3,NA
2022-06-29,"Kreuther","00:00","23:59",553,448,1001,16.8,25.3,0,81,5.2,NA
2022-06-30,"Kreuther","00:00","23:59",699,514,1213,16.2,29.2,0.2,36,10.9,NA
2022-07-01,"Kreuther","00:00","23:59",353,279,632,11.5,18.9,3.1,76,1.8,NA
2022-07-02,"Kreuther","00:00","23:59",416,338,754,10.3,24.6,0,0,15.7,NA
2022-07-03,"Kreuther","00:00","23:59",355,329,684,14.4,30.8,0.4,25,15.2,NA
2022-07-04,"Kreuther","00:00","23:59",511,364,875,17.2,27.2,12.5,93,5.8,NA
2022-07-05,"Kreuther","00:00","23:59",751,547,1298,16.2,26.6,0,45,11.3,NA
2022-07-06,"Kreuther","00:00","23:59",803,640,1443,15,25.5,0,41,13.7,NA
2022-07-07,"Kreuther","00:00","23:59",486,356,842,14.1,19.3,4.3,99,0.3,NA
2022-07-08,"Kreuther","00:00","23:59",587,470,1057,12.3,19.5,0,56,9.4,NA
2022-07-09,"Kreuther","00:00","23:59",404,336,740,12.8,24.2,0.7,93,5.1,NA
2022-07-10,"Kreuther","00:00","23:59",340,308,648,11.9,20.6,0,56,9,NA
2022-07-11,"Kreuther","00:00","23:59",631,476,1107,12.4,22,0,95,4.3,NA
2022-07-12,"Kreuther","00:00","23:59",751,630,1381,13,25.2,0,63,12.4,NA
2022-07-13,"Kreuther","00:00","23:59",793,613,1406,14.5,30.9,0,61,11.8,NA
2022-07-14,"Kreuther","00:00","23:59",717,541,1258,19.9,33.8,0.3,75,12.7,NA
2022-07-15,"Kreuther","00:00","23:59",680,526,1206,16.7,26.3,0,53,12.1,NA
2022-07-16,"Kreuther","00:00","23:59",438,350,788,15.1,26.5,0,18,15,NA
2022-07-17,"Kreuther","00:00","23:59",379,330,709,12.5,28,0,11,15.1,NA
2022-07-18,"Kreuther","00:00","23:59",736,540,1276,13.6,30.8,0,50,14.7,NA
2022-07-19,"Kreuther","00:00","23:59",744,623,1367,15.3,33.3,0,0,15,NA
2022-07-20,"Kreuther","00:00","23:59",757,551,1308,16.6,36.8,0.8,58,12,NA
2022-07-21,"Kreuther","00:00","23:59",654,510,1164,19.1,24.6,0.7,69,2.8,NA
2022-07-22,"Kreuther","00:00","23:59",655,507,1162,15.9,32,3.3,24,14.3,NA
2022-07-23,"Kreuther","00:00","23:59",313,259,572,17.6,26.6,0.1,94,3.6,NA
2022-07-24,"Kreuther","00:00","23:59",379,341,720,17.9,30.9,0,31,12.8,NA
2022-07-25,"Kreuther","00:00","23:59",699,512,1211,17.9,35.5,22.5,24,14,NA
2022-07-26,"Kreuther","00:00","23:59",546,432,978,17.4,23.9,2.7,90,2.5,NA
2022-07-27,"Kreuther","00:00","23:59",787,594,1381,16.1,25.3,0,75,6.4,NA
2022-07-28,"Kreuther","00:00","23:59",776,633,1409,15,27.8,0,35,13.3,NA
2022-07-29,"Kreuther","00:00","23:59",560,500,1060,16.5,27.7,3.2,90,6.7,NA
2022-07-30,"Kreuther","00:00","23:59",341,339,680,16.4,25.7,0.4,68,8.6,NA
2022-07-31,"Kreuther","00:00","23:59",379,282,661,16.3,28.1,0,81,7.1,NA
2022-08-01,"Kreuther","00:00","23:59",592,432,1024,16.7,29,3.9,81,7.9,NA
2022-08-02,"Kreuther","00:00","23:59",700,531,1231,16.2,28.7,0,78,12,NA
2022-08-03,"Kreuther","00:00","23:59",660,518,1178,15.2,32.5,0,9,14.6,NA
2022-08-04,"Kreuther","00:00","23:59",590,440,1030,17,34.6,0,0,14.5,NA
2022-08-05,"Kreuther","00:00","23:59",459,358,817,17.7,31.6,25,69,9.7,NA
2022-08-06,"Kreuther","00:00","23:59",215,201,416,14.3,20.2,0.5,100,0.6,NA
2022-08-07,"Kreuther","00:00","23:59",375,341,716,15.2,23.8,0,93,8.3,NA
2022-08-08,"Kreuther","00:00","23:59",567,436,1003,13.6,25.8,0,31,13.2,NA
2022-08-09,"Kreuther","00:00","23:59",641,505,1146,13.1,26.4,0,0,14.2,NA
2022-08-10,"Kreuther","00:00","23:59",631,521,1152,14.6,26.5,0,3,14.1,NA
2022-08-11,"Kreuther","00:00","23:59",530,443,973,14.4,27.4,0,31,13.5,NA
2022-08-12,"Kreuther","00:00","23:59",477,350,827,12.8,25.7,0,16,13.1,NA
2022-08-13,"Kreuther","00:00","23:59",346,305,651,12.1,26.1,0,74,11.4,NA
2022-08-14,"Kreuther","00:00","23:59",321,241,562,12.9,30.4,0.1,19,13.3,NA
2022-08-15,"Kreuther","00:00","23:59",299,271,570,18.7,28.1,0,88,4.9,NA
2022-08-16,"Kreuther","00:00","23:59",498,359,857,17,29.3,0,19,12.5,NA
2022-08-17,"Kreuther","00:00","23:59",554,401,955,16.1,31.9,1.9,61,11.6,NA
2022-08-18,"Kreuther","00:00","23:59",424,332,756,16.5,26.1,2.4,85,6.4,NA
2022-08-19,"Kreuther","00:00","23:59",186,157,343,16.9,22,8.1,98,1.6,NA
2022-08-20,"Kreuther","00:00","23:59",104,90,194,16.2,20.7,24.9,96,0.2,NA
2022-08-21,"Kreuther","00:00","23:59",254,252,506,14.3,24.7,0,19,10.7,NA
2022-08-22,"Kreuther","00:00","23:59",456,383,839,12.4,24.6,0,16,12.7,NA
2022-08-23,"Kreuther","00:00","23:59",542,431,973,11.3,25.8,0,0,13.3,NA
2022-08-24,"Kreuther","00:00","23:59",545,415,960,11.9,26.2,0,5,12.8,NA
2022-08-25,"Kreuther","00:00","23:59",456,407,863,14.8,28.4,0,53,11.6,NA
2022-08-26,"Kreuther","00:00","23:59",355,304,659,16.1,28.7,14.5,83,8.2,NA
2022-08-27,"Kreuther","00:00","23:59",215,190,405,16.4,24.6,14.6,94,3.2,NA
2022-08-28,"Kreuther","00:00","23:59",76,63,139,15.2,20.8,10.7,78,1.3,NA
2022-08-29,"Kreuther","00:00","23:59",468,369,837,13.6,25.2,0,28,10.8,NA
2022-08-30,"Kreuther","00:00","23:59",477,425,902,13.5,26.9,0,39,12.4,NA
2022-08-31,"Kreuther","00:00","23:59",225,199,424,14.5,19.7,3.7,99,0.1,NA
2022-09-01,"Kreuther","00:00","23:59",407,407,814,11.7,21.3,0,69,7.1,NA
2022-09-02,"Kreuther","00:00","23:59",440,374,814,10,22,0,44,12.6,NA
2022-09-03,"Kreuther","00:00","23:59",204,176,380,11,23.7,5.9,61,5.4,NA
2022-09-04,"Kreuther","00:00","23:59",304,292,596,13.7,25.4,0,23,10.9,NA
2022-09-05,"Kreuther","00:00","23:59",531,428,959,12.4,27.1,0,39,11.9,NA
2022-09-06,"Kreuther","00:00","23:59",599,489,1088,13.9,28.1,0,75,7.6,NA
2022-09-07,"Kreuther","00:00","23:59",521,400,921,16.9,28,0.2,93,8.1,NA
2022-09-08,"Kreuther","00:00","23:59",410,332,742,15.2,22.6,2.3,71,4.5,NA
2022-09-09,"Kreuther","00:00","23:59",399,298,697,12.5,19.7,1,81,1.6,NA
2022-09-10,"Kreuther","00:00","23:59",107,111,218,12.4,19.5,12.5,91,3.4,NA
2022-09-11,"Kreuther","00:00","23:59",119,102,221,10.7,18.8,2.6,80,1.7,NA
2022-09-12,"Kreuther","00:00","23:59",575,423,998,8.8,22.4,0,48,12.4,NA
2022-09-13,"Kreuther","00:00","23:59",687,557,1244,9.7,26.7,0.1,90,8.8,NA
2022-09-14,"Kreuther","00:00","23:59",458,388,846,16.7,26.2,3.4,91,3.7,NA
2022-09-15,"Kreuther","00:00","23:59",446,320,766,13.6,21.4,1.6,98,1.7,NA
2022-09-16,"Kreuther","00:00","23:59",331,278,609,9.7,14.5,11.4,96,0,NA
2022-09-17,"Kreuther","00:00","23:59",121,116,237,6.5,11.9,7.9,88,2.7,NA
2022-09-18,"Kreuther","00:00","23:59",97,78,175,6.9,12,7,95,0.4,NA
2022-09-19,"Kreuther","00:00","23:59",413,336,749,6.1,13.5,0.1,88,3.2,NA
2022-09-20,"Kreuther","00:00","23:59",470,381,851,6.1,14.2,1.3,91,3,NA
2022-09-21,"Kreuther","00:00","23:59",557,456,1013,3.9,15.4,0,5,11.1,NA
2022-09-22,"Kreuther","00:00","23:59",548,471,1019,3,16.5,0,1,11.5,NA
2022-09-23,"Kreuther","00:00","23:59",490,392,882,2.8,18.9,0,61,10.9,NA
2022-09-24,"Kreuther","00:00","23:59",153,121,274,9.4,15.2,2.3,100,0.1,NA
2022-09-25,"Kreuther","00:00","23:59",121,105,226,8.7,15.7,3,88,0.9,NA
